Reference,Zenon,World Cat,Zotero,Findspot,Geonames ,Pleiades,Lat,Long,ARCH coin type,Mint,Nomisma mint ID ,Mint uncertain?,Mint Lat,Mint Long,Mint 2 Nomisma ID,Authority,Find Region,Metal,Site type,Getty vocabulary 1,Getty vocabulary 2,Production From Date,Production To Date
,nmo:hasReferenceWork,nmo:hasReferenceWork,nmo:hasReferenceWork,nmo:hasFindspot,nmo:hasFindspot,nmo:hasFindspot,,,nmo:TypeSeriesItem,nmo:hasMint,nmo:hasMint,,,,nmo:hasMint,nmo:hasAuthority,nmo:hasFindspot,nmo:hasMaterial,,,,nmo:hasStartDate,nmo:hasEndDate
Ekici (2013) no. 79,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,https://greekcoinage.org/iris/id/stratoniceia_meadows_2002_group_ab,Stratoniceia,http://nomisma.org/id/stratoniceia,,37.313829,28.059198,,,Caria,http://nomisma.org/id/ae,Sanctuary,http://vocab.getty.edu/aat/300391482,,150,90
Ekici (2013) no. 80,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,https://greekcoinage.org/iris/id/stratoniceia_meadows_2002_group_ab,Stratoniceia,http://nomisma.org/id/stratoniceia,,37.313829,28.059198,,,Caria,http://nomisma.org/id/ae,Sanctuary,http://vocab.getty.edu/aat/300391482,,150,90
Ekici (2013) no. 81,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,https://greekcoinage.org/iris/id/stratoniceia_meadows_2002_group_ab,Stratoniceia,http://nomisma.org/id/stratoniceia,,37.313829,28.059198,,,Caria,http://nomisma.org/id/ae,Sanctuary,http://vocab.getty.edu/aat/300391482,,150,90
Ekici (2013) no. 82,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,https://greekcoinage.org/iris/id/stratoniceia_meadows_2002_group_ab,Stratoniceia,http://nomisma.org/id/stratoniceia,,37.313829,28.059198,,,Caria,http://nomisma.org/id/ae,Sanctuary,http://vocab.getty.edu/aat/300391482,,150,90
Ekici (2013) no. 83,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,https://greekcoinage.org/iris/id/stratoniceia_meadows_2002_group_cg,Stratoniceia,http://nomisma.org/id/stratoniceia,,37.313829,28.059198,,,Caria,http://nomisma.org/id/ae,Sanctuary,http://vocab.getty.edu/aat/300391482,,90,30
Ekici (2013) no. 84,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,https://greekcoinage.org/iris/id/stratoniceia_meadows_2002_group_cg,Stratoniceia,http://nomisma.org/id/stratoniceia,,37.313829,28.059198,,,Caria,http://nomisma.org/id/ae,Sanctuary,http://vocab.getty.edu/aat/300391482,,90,30
Ekici (2013) no. 85,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,https://greekcoinage.org/iris/id/stratoniceia_meadows_2002_group_cg,Stratoniceia,http://nomisma.org/id/stratoniceia,,37.313829,28.059198,,,Caria,http://nomisma.org/id/ae,Sanctuary,http://vocab.getty.edu/aat/300391482,,90,30
Ekici (2013) no. 86,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,https://greekcoinage.org/iris/id/stratoniceia_meadows_2002_group_cg,Stratoniceia,http://nomisma.org/id/stratoniceia,,37.313829,28.059198,,,Caria,http://nomisma.org/id/ae,Sanctuary,http://vocab.getty.edu/aat/300391482,,90,30
Ekici (2013) no. 103,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,https://greekcoinage.org/iris/id/rhodes_ashton_2001_109-56,Rhodes,http://nomisma.org/id/rhodes,,36.433333,28.216667,,,Caria,http://nomisma.org/id/ae,Sanctuary,http://vocab.getty.edu/aat/300391482,,350,300
Ekici (2013) no. 104,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,https://greekcoinage.org/iris/id/rhodes_ashton_2001_109-56,Rhodes,http://nomisma.org/id/rhodes,,36.433333,28.216667,,,Caria,http://nomisma.org/id/ae,Sanctuary,http://vocab.getty.edu/aat/300391482,,350,300
Ekici (2013) no. 105,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,https://greekcoinage.org/iris/id/rhodes_ashton_2001_109-56,Rhodes,http://nomisma.org/id/rhodes,,36.433333,28.216667,,,Caria,http://nomisma.org/id/ae,Sanctuary,http://vocab.getty.edu/aat/300391482,,350,300
Ekici (2013) no. 106,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,https://greekcoinage.org/iris/id/rhodes_ashton_2001_109-56,Rhodes,http://nomisma.org/id/rhodes,,36.433333,28.216667,,,Caria,http://nomisma.org/id/ae,Sanctuary,http://vocab.getty.edu/aat/300391482,,350,300
Ekici (2013) no. 107,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,https://greekcoinage.org/iris/id/rhodes_ashton_2001_109-56,Rhodes,http://nomisma.org/id/rhodes,,36.433333,28.216667,,,Caria,http://nomisma.org/id/ae,Sanctuary,http://vocab.getty.edu/aat/300391482,,350,300
Ekici (2013) no. 108,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,https://greekcoinage.org/iris/id/rhodes_ashton_2001_109-56,Rhodes,http://nomisma.org/id/rhodes,,36.433333,28.216667,,,Caria,http://nomisma.org/id/ae,Sanctuary,http://vocab.getty.edu/aat/300391482,,350,300
Ekici (2013) no. 109,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,https://greekcoinage.org/iris/id/rhodes_ashton_2001_109-56,Rhodes,http://nomisma.org/id/rhodes,,36.433333,28.216667,,,Caria,http://nomisma.org/id/ae,Sanctuary,http://vocab.getty.edu/aat/300391482,,350,300
Ekici (2013) no. 110,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,https://greekcoinage.org/iris/id/rhodes_ashton_2001_109-56,Rhodes,http://nomisma.org/id/rhodes,,36.433333,28.216667,,,Caria,http://nomisma.org/id/ae,Sanctuary,http://vocab.getty.edu/aat/300391482,,350,300
Ekici (2013) no. 111,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,https://greekcoinage.org/iris/id/rhodes_ashton_2001_109-56,Rhodes,http://nomisma.org/id/rhodes,,36.433333,28.216667,,,Caria,http://nomisma.org/id/ae,Sanctuary,http://vocab.getty.edu/aat/300391482,,350,300
Ekici (2013) no. 112,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,https://greekcoinage.org/iris/id/rhodes_ashton_2001_109-56,Rhodes,http://nomisma.org/id/rhodes,,36.433333,28.216667,,,Caria,http://nomisma.org/id/ae,Sanctuary,http://vocab.getty.edu/aat/300391482,,350,300
Ekici (2013) no. 113,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,https://greekcoinage.org/iris/id/rhodes_ashton_2001_199-203,Rhodes,http://nomisma.org/id/rhodes,,36.433333,28.216667,,,Caria,http://nomisma.org/id/ar,Sanctuary,http://vocab.getty.edu/aat/300391482,,275,250
Ekici (2013) no. 114,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,https://greekcoinage.org/iris/id/rhodes_ashton_2001_199-203,Rhodes,http://nomisma.org/id/rhodes,,36.433333,28.216667,,,Caria,http://nomisma.org/id/ar,Sanctuary,http://vocab.getty.edu/aat/300391482,,275,250
Ekici (2013) no. 115,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,https://greekcoinage.org/iris/id/rhodes_ashton_2001_332,Rhodes,http://nomisma.org/id/rhodes,,36.433333,28.216667,,,Caria,http://nomisma.org/id/ae,Sanctuary,http://vocab.getty.edu/aat/300391482,,200,190
Ekici (2013) no. 116,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,https://greekcoinage.org/iris/id/rhodes_ashton_2001_332,Rhodes,http://nomisma.org/id/rhodes,,36.433333,28.216667,,,Caria,http://nomisma.org/id/ae,Sanctuary,http://vocab.getty.edu/aat/300391482,,200,190
Ekici (2013) no. 117,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,https://greekcoinage.org/iris/id/rhodes_ashton_2001_317-31,Rhodes,http://nomisma.org/id/rhodes,,36.433333,28.216667,,,Caria,http://nomisma.org/id/ae,Sanctuary,http://vocab.getty.edu/aat/300391482,,220,200
Ekici (2013) no. 118,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,https://greekcoinage.org/iris/id/rhodes_ashton_2001_317-31,Rhodes,http://nomisma.org/id/rhodes,,36.433333,28.216667,,,Caria,http://nomisma.org/id/ae,Sanctuary,http://vocab.getty.edu/aat/300391482,,220,200
Ekici (2013) no. 119,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,,Rhodes,http://nomisma.org/id/rhodes,,36.433333,28.216667,,,Caria,http://nomisma.org/id/ar,Sanctuary,http://vocab.getty.edu/aat/300391482,,188,84
Ekici (2013) no. 120,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,,Rhodes,http://nomisma.org/id/rhodes,,36.433333,28.216667,,,Caria,http://nomisma.org/id/ar,Sanctuary,http://vocab.getty.edu/aat/300391482,,188,84
Ekici (2013) no. 121,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,,Rhodes,http://nomisma.org/id/rhodes,,36.433333,28.216667,,,Caria,http://nomisma.org/id/ar,Sanctuary,http://vocab.getty.edu/aat/300391482,,188,84
Ekici (2013) no. 122,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,,Rhodes,http://nomisma.org/id/rhodes,,36.433333,28.216667,,,Caria,http://nomisma.org/id/ae,Sanctuary,http://vocab.getty.edu/aat/300391482,,188,84
Ekici (2013) no. 123,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,,Rhodes,http://nomisma.org/id/rhodes,,36.433333,28.216667,,,Caria,http://nomisma.org/id/ae,Sanctuary,http://vocab.getty.edu/aat/300391482,,188,84
Ekici (2013) no. 124,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,,Rhodes,http://nomisma.org/id/rhodes,,36.433333,28.216667,,,Caria,http://nomisma.org/id/ae,Sanctuary,http://vocab.getty.edu/aat/300391482,,88,43
Ekici (2013) no. 125,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,,Rhodes,http://nomisma.org/id/rhodes,,36.433333,28.216667,,,Caria,http://nomisma.org/id/ae,Sanctuary,http://vocab.getty.edu/aat/300391482,,394,188
Ekici (2013) no. 126,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,,Rhodes,http://nomisma.org/id/rhodes,,36.433333,28.216667,,,Caria,http://nomisma.org/id/ae,Sanctuary,http://vocab.getty.edu/aat/300391482,,394,188
Ekici (2013) no. 127,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,,Rhodes,http://nomisma.org/id/rhodes,,36.433333,28.216667,,,Caria,http://nomisma.org/id/ae,Sanctuary,http://vocab.getty.edu/aat/300391482,,394,188
Ekici (2013) no. 128,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,,Rhodes,http://nomisma.org/id/rhodes,,36.433333,28.216667,,,Caria,http://nomisma.org/id/ae,Sanctuary,http://vocab.getty.edu/aat/300391482,,394,188
Ekici (2013) no. 129,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,,Rhodes,http://nomisma.org/id/rhodes,,36.433333,28.216667,,,Caria,http://nomisma.org/id/ae,Sanctuary,http://vocab.getty.edu/aat/300391482,,394,188
Ekici (2013) no. 130,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,,Mylasa,https://nomisma.org/id/mylasa,,37.316667,27.783333,,,Caria,http://nomisma.org/id/ar,Sanctuary,http://vocab.getty.edu/aat/300391482,,420,390
Ekici (2013) no. 131,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,,Mylasa,https://nomisma.org/id/mylasa,,37.316667,27.783333,,,Caria,http://nomisma.org/id/ar,Sanctuary,http://vocab.getty.edu/aat/300391482,,420,390
Ekici (2013) no. 132,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,,Mylasa,https://nomisma.org/id/mylasa,,37.316667,27.783333,,,Caria,http://nomisma.org/id/ar,Sanctuary,http://vocab.getty.edu/aat/300391482,,420,390
Ekici (2013) no. 133,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,,Mylasa,https://nomisma.org/id/mylasa,,37.316667,27.783333,,,Caria,http://nomisma.org/id/ae,Sanctuary,http://vocab.getty.edu/aat/300391482,,210,30
Ekici (2013) no. 134,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,,Mylasa,https://nomisma.org/id/mylasa,,37.316667,27.783333,,,Caria,http://nomisma.org/id/ae,Sanctuary,http://vocab.getty.edu/aat/300391482,,210,30
Ekici (2013) no. 135,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,,Mylasa,https://nomisma.org/id/mylasa,,37.316667,27.783333,,,Caria,http://nomisma.org/id/ae,Sanctuary,http://vocab.getty.edu/aat/300391482,,210,30
Ekici (2013) no. 136,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,,Mylasa,https://nomisma.org/id/mylasa,,37.316667,27.783333,,,Caria,http://nomisma.org/id/ae,Sanctuary,http://vocab.getty.edu/aat/300391482,,210,30
Ekici (2013) no. 137,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,,Mylasa,https://nomisma.org/id/mylasa,,37.316667,27.783333,,,Caria,http://nomisma.org/id/ae,Sanctuary,http://vocab.getty.edu/aat/300391482,,210,30
Ekici (2013) no. 138,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,,Mylasa,https://nomisma.org/id/mylasa,,37.316667,27.783333,,,Caria,http://nomisma.org/id/ae,Sanctuary,http://vocab.getty.edu/aat/300391482,,210,30
Ekici (2013) no. 139,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,,Mylasa,https://nomisma.org/id/mylasa,,37.316667,27.783333,,,Caria,http://nomisma.org/id/ae,Sanctuary,http://vocab.getty.edu/aat/300391482,,210,30
Ekici (2013) no. 140,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,,Mylasa,https://nomisma.org/id/mylasa,,37.316667,27.783333,,,Caria,http://nomisma.org/id/ae,Sanctuary,http://vocab.getty.edu/aat/300391482,,210,30
Ekici (2013) no. 141,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,,Mylasa,https://nomisma.org/id/mylasa,,37.316667,27.783333,,,Caria,http://nomisma.org/id/ae,Sanctuary,http://vocab.getty.edu/aat/300391482,,210,30
Ekici (2013) no. 142,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,,Mylasa,https://nomisma.org/id/mylasa,,37.316667,27.783333,,,Caria,http://nomisma.org/id/ae,Sanctuary,http://vocab.getty.edu/aat/300391482,,210,30
Ekici (2013) no. 143,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/RZBX6AL6/library,Lagina Stratoniceia,,https://pleiades.stoa.org/places/599747,37.37814555,28.03948432,https://greekcoinage.org/iris/id/caunus_ashton_1998,Caunus,http://nomisma.org/id/caunus,,36.828275,28.625838,,http://nomisma.org/id/eupolemus_caria,Caria,http://nomisma.org/id/ae,Sanctuary,http://vocab.getty.edu/aat/300391482,,305,285
